idno,cntry,imsmetn,imdfetn,impcntr,imbgeco,imueclt,imwbcnt,anctry1,anctry2
20074,IT,2.0,2.0,2.0,0.9000000000000004,8.0,6.0,Italian nfs,Italian city or region nec
20082,IT,1.0,2.0,2.0,0.9000000000000004,4.0,3.0,Italian nfs,No second ancestry* 
20084,IT,2.0,2.0,2.0,2.1,2.0,3.0,Italian nfs,Don't know*
20088,IT,2.0,2.0,3.0,0.9000000000000004,7.0,5.0,Italian nfs,No second ancestry* 
20089,IT,2.0,2.0,2.0,1.5,9.0,7.0,Italian nfs,Albanian nec
20090,IT,4.0,4.0,4.0,3.0,0.0,2.0,Italian nfs,No second ancestry* 
20106,IT,2.0,3.0,3.0,1.7999999999999998,5.0,3.0,Italian nfs,No second ancestry* 
20113,IT,2.0,2.0,2.0,1.7999999999999998,7.0,4.0,Italian nfs,No second ancestry* 
20124,IT,2.0,3.0,3.0,1.5,6.0,5.0,Italian nfs,No second ancestry* 
20154,IT,3.0,3.0,2.0,2.1,2.0,2.0,Italian nfs,No second ancestry* 
20162,IT,2.0,2.0,3.0,0.9000000000000004,6.0,3.0,Italian nfs,No second ancestry* 
20174,IT,2.0,2.0,1.0,1.5,7.0,5.0,Italian nfs,No second ancestry* 
20175,IT,2.0,2.0,2.0,0.9000000000000004,8.0,5.0,Italian nfs,No second ancestry* 
20177,IT,1.0,1.0,1.0,0.2999999999999998,8.0,8.0,Italian nfs,No second ancestry* 
20178,IT,2.0,2.0,2.0,1.7999999999999998,2.0,2.0,Italian nfs,No second ancestry* 
20181,IT,4.0,4.0,4.0,2.7,1.0,1.0,Italian nfs,No second ancestry* 
20186,IT,2.0,2.0,2.0,1.2000000000000002,6.0,2.0,Italian nfs,No second ancestry* 
20195,IT,1.0,1.0,1.0,0.9000000000000004,7.0,5.0,Italian nfs,Sicilian
20203,IT,1.0,1.0,1.0,0.5999999999999996,10.0,10.0,Italian nfs,Don't know*
20204,IT,2.0,3.0,3.0,1.5,7.0,5.0,Italian nfs,No second ancestry* 
20215,IT,4.0,4.0,4.0,2.4,1.0,2.0,Italian nfs,No second ancestry* 
20218,IT,2.0,2.0,1.0,1.2000000000000002,7.0,7.0,Italian nfs,No second ancestry* 
20224,IT,1.0,1.0,1.0,0.0,10.0,6.0,Italian nfs,No second ancestry* 
20241,IT,3.0,3.0,3.0,1.5,6.0,5.0,Italian nfs,No second ancestry* 
20251,IT,2.0,3.0,3.0,1.2000000000000002,5.0,5.0,Italian nfs,Don't know*
20265,IT,1.0,1.0,1.0,0.9000000000000004,10.0,9.0,Italian nfs,No second ancestry* 
20272,IT,3.0,3.0,2.0,1.5,5.0,4.0,Italian nfs,No second ancestry* 
20275,IT,2.0,3.0,3.0,1.5,4.0,4.0,Italian nfs,No second ancestry* 
20277,IT,2.0,3.0,2.0,3.0,0.0,0.0,Italian nfs,French nfs
20289,IT,3.0,3.0,3.0,1.7999999999999998,4.0,4.0,Italian nfs,No second ancestry* 
20295,IT,2.0,3.0,1.0,1.2000000000000002,4.0,4.0,Italian nfs,Italian city or region nec
20297,IT,1.0,1.0,1.0,0.9000000000000004,7.0,7.0,Italian nfs,No second ancestry* 
20308,IT,3.0,4.0,4.0,1.7999999999999998,3.0,1.0,Italian nfs,No second ancestry* 
20311,IT,1.0,2.0,1.0,0.9000000000000004,7.0,7.0,Italian nfs,No second ancestry* 
20319,IT,1.0,1.0,1.0,3.0,3.0,4.0,Italian nfs,Sicilian
20329,IT,3.0,3.0,3.0,1.7999999999999998,5.0,4.0,Italian nfs,No second ancestry* 
20336,IT,3.0,2.0,3.0,1.2000000000000002,5.0,1.0,Italian nfs,Italian city or region nec
20342,IT,4.0,3.0,3.0,1.5,4.0,5.0,Moldovan,Don't know*
20362,IT,2.0,2.0,2.0,1.5,5.0,2.0,Italian nfs,No second ancestry* 
20365,IT,3.0,3.0,3.0,2.7,2.0,2.0,Italian nfs,No second ancestry* 
20367,IT,3.0,3.0,3.0,1.5,6.0,4.0,Italian nfs,No second ancestry* 
20374,IT,1.0,1.0,1.0,0.5999999999999996,4.0,6.0,Italian nfs,No second ancestry* 
20377,IT,3.0,4.0,4.0,2.4,1.0,2.0,Italian nfs,No second ancestry* 
20383,IT,2.0,2.0,2.0,1.2000000000000002,10.0,9.0,Italian nfs,No second ancestry* 
20388,IT,2.0,2.0,2.0,0.9000000000000004,4.0,4.0,Italian nfs,No second ancestry* 
20394,IT,3.0,3.0,3.0,1.7999999999999998,4.0,4.0,Italian nfs,No second ancestry* 
20396,IT,3.0,3.0,4.0,1.5,5.0,4.0,Italian nfs,No second ancestry* 
20402,IT,1.0,1.0,1.0,1.5,10.0,5.0,Italian nfs,Sicilian
20431,IT,3.0,2.0,2.0,1.5,5.0,6.0,Italian nfs,No second ancestry* 
20440,IT,1.0,1.0,1.0,1.5,0.0,0.0,Italian nfs,No second ancestry* 
20456,IT,2.0,4.0,3.0,1.2000000000000002,7.0,6.0,Italian nfs,No second ancestry* 
20469,IT,2.0,3.0,3.0,1.2000000000000002,8.0,5.0,Italian nfs,No second ancestry* 
20484,IT,2.0,2.0,3.0,1.5,7.0,7.0,Italian nfs,No second ancestry* 
20487,IT,2.0,3.0,3.0,1.2000000000000002,6.0,3.0,Italian nfs,No second ancestry* 
20493,IT,2.0,2.0,2.0,1.2000000000000002,5.0,5.0,Moroccan,No second ancestry* 
20498,IT,2.0,2.0,2.0,1.7999999999999998,5.0,4.0,Italian nfs,No second ancestry* 
20504,IT,2.0,2.0,2.0,0.9000000000000004,7.0,5.0,Italian nfs,No second ancestry* 
20508,IT,1.0,1.0,1.0,0.2999999999999998,10.0,7.0,Moroccan,No second ancestry* 
20517,IT,2.0,2.0,2.0,0.0,10.0,0.0,Italian nfs,No second ancestry* 
20525,IT,3.0,3.0,3.0,0.5999999999999996,8.0,8.0,Italian nfs,Romanian nfs
20529,IT,3.0,3.0,3.0,1.7999999999999998,1.0,2.0,Italian nfs,No second ancestry* 
20535,IT,1.0,1.0,1.0,1.2000000000000002,7.0,5.0,Italian nfs,No second ancestry* 
20536,IT,2.0,2.0,2.0,1.2000000000000002,8.0,8.0,Italian nfs,Italian city or region nec
20560,IT,2.0,2.0,3.0,0.9000000000000004,6.0,6.0,Italian nfs,No second ancestry* 
20569,IT,1.0,3.0,3.0,2.1,2.0,2.0,Italian nfs,No second ancestry* 
20572,IT,3.0,3.0,3.0,2.7,0.0,0.0,Italian nfs,No second ancestry* 
20591,IT,1.0,2.0,2.0,0.9000000000000004,6.0,6.0,Italian nfs,No second ancestry* 
20595,IT,2.0,2.0,2.0,1.2000000000000002,8.0,6.0,Italian nfs,No second ancestry* 
20605,IT,1.0,2.0,2.0,1.5,5.0,5.0,Italian nfs,No second ancestry* 
20630,IT,3.0,3.0,3.0,1.7999999999999998,5.0,4.0,Italian nfs,No second ancestry* 
20651,IT,3.0,4.0,4.0,3.0,0.0,1.0,Albanian nfs,No second ancestry* 
20655,IT,3.0,2.0,2.0,1.7999999999999998,4.0,4.0,Italian nfs,No second ancestry* 
20661,IT,2.0,2.0,2.0,1.7999999999999998,6.0,2.0,Italian nfs,No second ancestry* 
20667,IT,1.0,2.0,3.0,1.7999999999999998,5.0,5.0,Italian nfs,No second ancestry* 
20670,IT,1.0,1.0,1.0,0.5999999999999996,8.0,8.0,Italian nfs,No second ancestry* 
20678,IT,2.0,2.0,1.0,0.9000000000000004,8.0,7.0,Italian nfs,No second ancestry* 
20686,IT,2.0,2.0,2.0,1.5,5.0,5.0,Italian nfs,No second ancestry* 
20691,IT,1.0,1.0,2.0,2.1,6.0,5.0,Italian nfs,Sicilian
20696,IT,3.0,3.0,2.0,0.0,10.0,10.0,Italian nfs,No second ancestry* 
20712,IT,2.0,3.0,2.0,1.2000000000000002,6.0,6.0,Italian nfs,No second ancestry* 
20717,IT,1.0,1.0,1.0,0.9000000000000004,10.0,10.0,Italian nfs,No second ancestry* 
20719,IT,2.0,2.0,2.0,1.2000000000000002,6.0,5.0,Italian nfs,No second ancestry* 
20721,IT,1.0,3.0,4.0,0.9000000000000004,7.0,6.0,Italian nfs,No second ancestry* 
20729,IT,1.0,1.0,1.0,0.5999999999999996,7.0,6.0,Italian nfs,No second ancestry* 
20734,IT,2.0,2.0,3.0,1.2000000000000002,5.0,5.0,Italian nfs,No second ancestry* 
20737,IT,2.0,3.0,2.0,0.9000000000000004,3.0,5.0,Italian nfs,Italian city or region nec
20745,IT,2.0,2.0,2.0,1.7999999999999998,6.0,3.0,Italian nfs,No second ancestry* 
20765,IT,4.0,3.0,3.0,2.1,3.0,5.0,Italian nfs,South Tyrolian
20767,IT,2.0,3.0,3.0,1.7999999999999998,5.0,4.0,Italian nfs,No second ancestry* 
20770,IT,1.0,2.0,1.0,0.5999999999999996,5.0,5.0,Italian nfs,German nfs
20771,IT,1.0,1.0,1.0,0.0,10.0,10.0,Italian nfs,No second ancestry* 
20783,IT,3.0,4.0,3.0,2.1,4.0,2.0,Italian nfs,No second ancestry* 
20785,IT,1.0,1.0,1.0,1.5,8.0,7.0,Italian nfs,South Tyrolian
20786,IT,1.0,1.0,1.0,0.5999999999999996,8.0,8.0,Italian nfs,No second ancestry* 
20792,IT,1.0,2.0,1.0,2.1,3.0,4.0,Italian nfs,Sicilian
20795,IT,1.0,1.0,1.0,0.5999999999999996,8.0,9.0,Italian nfs,Sicilian
20802,IT,3.0,4.0,4.0,3.0,6.0,6.0,Italian nfs,No second ancestry* 
20808,IT,1.0,1.0,1.0,0.5999999999999996,8.0,5.0,Italian nfs,No second ancestry* 
20809,IT,2.0,3.0,3.0,1.7999999999999998,2.0,3.0,Italian nfs,No second ancestry* 
20816,IT,1.0,3.0,3.0,1.5,5.0,3.0,Italian city or region nec,Italian nfs
20826,IT,1.0,1.0,1.0,0.9000000000000004,7.0,8.0,Italian nfs,No second ancestry* 
20828,IT,2.0,2.0,2.0,0.9000000000000004,8.0,7.0,East European,No second ancestry* 
20840,IT,2.0,2.0,2.0,1.5,2.0,3.0,Italian nfs,No second ancestry* 
20848,IT,2.0,2.0,2.0,1.7999999999999998,0.0,3.0,Albanian nfs,No second ancestry* 
20858,IT,3.0,3.0,2.0,1.7999999999999998,6.0,6.0,Italian nfs,No second ancestry* 
20859,IT,3.0,3.0,3.0,0.9000000000000004,8.0,5.0,Italian nfs,No second ancestry* 
20861,IT,2.0,2.0,3.0,1.5,5.0,5.0,Italian nfs,No second ancestry* 
20890,IT,2.0,4.0,4.0,3.0,0.0,0.0,Italian nfs,No second ancestry* 
20921,IT,2.0,2.0,2.0,1.7999999999999998,4.0,4.0,Italian nfs,Don't know*
20931,IT,1.0,2.0,2.0,0.9000000000000004,6.0,4.0,South American,No second ancestry* 
20940,IT,1.0,1.0,1.0,0.5999999999999996,8.0,7.0,Italian nfs,No second ancestry* 
20943,IT,1.0,1.0,1.0,0.5999999999999996,8.0,8.0,Italian nfs,No second ancestry* 
20959,IT,1.0,1.0,1.0,0.0,10.0,10.0,Refusal*,Refusal*
20962,IT,2.0,2.0,2.0,1.5,3.0,3.0,Italian nfs,No second ancestry* 
20964,IT,2.0,2.0,2.0,1.7999999999999998,7.0,1.0,Italian nfs,No second ancestry* 
20970,IT,2.0,2.0,2.0,0.9000000000000004,8.0,6.0,Peruvian,No second ancestry* 
20974,IT,2.0,2.0,2.0,1.5,5.0,4.0,Italian nfs,No second ancestry* 
20976,IT,2.0,2.0,1.0,0.9000000000000004,7.0,6.0,Moroccan,No second ancestry* 
20979,IT,3.0,3.0,3.0,1.7999999999999998,4.0,2.0,Italian nfs,No second ancestry* 
21001,IT,3.0,3.0,2.0,1.2000000000000002,6.0,7.0,Central American,No second ancestry* 
21003,IT,2.0,2.0,2.0,1.2000000000000002,5.0,7.0,Italian nfs,Sicilian
21005,IT,2.0,2.0,1.0,1.5,7.0,5.0,Italian nfs,No second ancestry* 
21012,IT,3.0,3.0,3.0,1.5,5.0,5.0,Italian nfs,Sicilian
21015,IT,3.0,4.0,4.0,2.1,4.0,3.0,Italian nfs,Sicilian
21017,IT,1.0,1.0,1.0,0.5999999999999996,9.0,5.0,Italian nfs,No second ancestry* 
21019,IT,2.0,2.0,2.0,0.5999999999999996,8.0,5.0,Italian nfs,No second ancestry* 
21033,IT,2.0,2.0,2.0,0.9000000000000004,4.0,8.0,Italian nfs,Don't know*
21037,IT,3.0,3.0,3.0,1.7999999999999998,4.0,2.0,Italian nfs,No second ancestry* 
21043,IT,2.0,3.0,3.0,1.7999999999999998,4.0,5.0,Italian nfs,No second ancestry* 
21046,IT,2.0,2.0,2.0,0.9000000000000004,5.0,5.0,Italian nfs,No second ancestry* 
21059,IT,1.0,1.0,1.0,0.0,10.0,10.0,Italian nfs,Sicilian
21061,IT,4.0,4.0,4.0,3.0,0.0,6.0,Italian nfs,No second ancestry* 
21079,IT,2.0,2.0,2.0,1.7999999999999998,4.0,5.0,Italian nfs,No second ancestry* 
21090,IT,2.0,2.0,2.0,0.5999999999999996,8.0,5.0,Moroccan,No answer*
21091,IT,1.0,1.0,1.0,1.2000000000000002,10.0,6.0,Italian nfs,Sicilian
21092,IT,2.0,2.0,2.0,2.1,6.0,5.0,Italian nfs,No second ancestry* 
21095,IT,2.0,2.0,2.0,0.5999999999999996,8.0,7.0,Italian nfs,No second ancestry* 
21106,IT,1.0,1.0,1.0,1.5,6.0,5.0,Italian nfs,No second ancestry* 
21126,IT,2.0,2.0,2.0,2.7,7.0,0.0,Italian nfs,No second ancestry* 
21130,IT,2.0,2.0,2.0,1.5,5.0,4.0,Italian nfs,No second ancestry* 
21147,IT,2.0,2.0,2.0,1.5,6.0,5.0,Italian nfs,No second ancestry* 
21148,IT,4.0,4.0,4.0,3.0,6.0,0.0,Italian nfs,No second ancestry* 
21150,IT,2.0,3.0,3.0,3.0,0.0,0.0,Italian nfs,No second ancestry* 
21152,IT,1.0,1.0,2.0,0.2999999999999998,9.0,6.0,Romanian nfs,No second ancestry* 
21153,IT,3.0,4.0,4.0,2.7,0.0,2.0,Italian nfs,No second ancestry* 
21162,IT,3.0,3.0,2.0,3.0,0.0,0.0,Italian nfs,No second ancestry* 
21179,IT,2.0,2.0,2.0,1.7999999999999998,4.0,4.0,Italian nfs,No second ancestry* 
21191,IT,2.0,2.0,2.0,0.5999999999999996,8.0,7.0,Italian nfs,No second ancestry* 
21196,IT,2.0,3.0,4.0,1.7999999999999998,4.0,5.0,Italian nfs,No second ancestry* 
21207,IT,1.0,1.0,1.0,0.9000000000000004,10.0,9.0,Italian nfs,West European nec
21215,IT,2.0,2.0,2.0,0.9000000000000004,6.0,5.0,Italian nfs,No second ancestry* 
21218,IT,3.0,3.0,3.0,1.5,5.0,3.0,Italian nfs,No second ancestry* 
21223,IT,2.0,2.0,2.0,1.2000000000000002,7.0,7.0,Italian nfs,No second ancestry* 
21226,IT,2.0,2.0,3.0,0.9000000000000004,8.0,7.0,Romanian nfs,No second ancestry* 
21235,IT,4.0,4.0,4.0,3.0,6.0,8.0,Italian nfs,No second ancestry* 
21236,IT,3.0,4.0,2.0,2.1,2.0,3.0,Italian nfs,No second ancestry* 
21249,IT,2.0,3.0,4.0,1.5,2.0,1.0,Italian nfs,No second ancestry* 
21252,IT,1.0,1.0,1.0,0.5999999999999996,8.0,7.0,Italian nfs,No second ancestry* 
21264,IT,2.0,2.0,2.0,0.9000000000000004,7.0,7.0,Italian nfs,No second ancestry* 
21285,IT,3.0,3.0,3.0,1.2000000000000002,8.0,3.0,Italian nfs,Refusal*
21294,IT,3.0,3.0,3.0,2.4,2.0,3.0,Italian nfs,No second ancestry* 
21311,IT,2.0,2.0,3.0,1.5,6.0,4.0,Italian nfs,No second ancestry* 
21318,IT,2.0,2.0,2.0,0.9000000000000004,8.0,8.0,Italian nfs,Don't know*
21326,IT,3.0,4.0,2.0,3.0,0.0,0.0,Italian nfs,No second ancestry* 
21330,IT,2.0,3.0,3.0,2.1,4.0,3.0,Italian nfs,No second ancestry* 
21332,IT,3.0,3.0,2.0,1.2000000000000002,6.0,5.0,Italian nfs,No second ancestry* 
21333,IT,2.0,2.0,2.0,1.5,5.0,5.0,Italian nfs,Don't know*
21336,IT,2.0,2.0,2.0,1.5,5.0,5.0,Italian nfs,Swiss nfs
21338,IT,2.0,3.0,3.0,2.1,2.0,3.0,Italian nfs,West European nec
21352,IT,3.0,3.0,3.0,2.1,3.0,5.0,Italian nfs,No second ancestry* 
21357,IT,1.0,2.0,3.0,0.9000000000000004,5.0,5.0,Italian nfs,No second ancestry* 
21359,IT,1.0,1.0,1.0,1.5,5.0,5.0,Italian nfs,No second ancestry* 
21368,IT,4.0,4.0,4.0,3.0,3.0,0.0,Italian nfs,No second ancestry* 
21372,IT,3.0,2.0,3.0,3.0,3.0,2.0,Italian nfs,No second ancestry* 
21373,IT,1.0,1.0,1.0,0.5999999999999996,10.0,7.0,Italian nfs,No second ancestry* 
21376,IT,3.0,3.0,3.0,1.5,5.0,5.0,Italian nfs,No second ancestry* 
21384,IT,2.0,1.0,2.0,1.7999999999999998,5.0,3.0,Italian nfs,Sicilian
21386,IT,4.0,4.0,3.0,2.1,0.0,0.0,Italian nfs,No second ancestry* 
21392,IT,3.0,3.0,3.0,0.9000000000000004,5.0,4.0,Italian city or region nec,Italian nfs
21417,IT,1.0,1.0,1.0,0.9000000000000004,7.0,8.0,Italian nfs,No second ancestry* 
21419,IT,3.0,4.0,3.0,2.1,3.0,3.0,Italian nfs,No second ancestry* 
21432,IT,3.0,3.0,3.0,1.5,7.0,4.0,Italian nfs,No second ancestry* 
21434,IT,2.0,2.0,2.0,1.5,5.0,5.0,Italian nfs,No second ancestry* 
21438,IT,4.0,3.0,2.0,0.0,10.0,5.0,Sicilian,No second ancestry* 
21443,IT,2.0,3.0,3.0,1.5,4.0,4.0,Italian nfs,No second ancestry* 
21456,IT,1.0,1.0,1.0,0.5999999999999996,7.0,8.0,Italian nfs,No second ancestry* 
21463,IT,1.0,2.0,2.0,1.2000000000000002,6.0,6.0,Italian nfs,Italian city or region nec
21468,IT,1.0,1.0,1.0,1.5,8.0,4.0,Italian nfs,No second ancestry* 
21471,IT,2.0,2.0,2.0,0.9000000000000004,7.0,7.0,Italian nfs,No second ancestry* 
21473,IT,3.0,3.0,3.0,1.7999999999999998,2.0,0.0,Italian nfs,Italian city or region nec
21491,IT,3.0,3.0,2.0,1.2000000000000002,7.0,6.0,Italian nfs,No second ancestry* 
21492,IT,2.0,1.0,2.0,0.9000000000000004,7.0,6.0,South Tyrolian,Italian nfs
21501,IT,3.0,3.0,4.0,1.2000000000000002,2.0,2.0,Italian nfs,No second ancestry* 
21503,IT,2.0,3.0,3.0,1.7999999999999998,3.0,2.0,Italian nfs,No second ancestry* 
21508,IT,1.0,1.0,1.0,1.5,4.0,5.0,Italian nfs,No second ancestry* 
21525,IT,2.0,2.0,3.0,1.2000000000000002,4.0,4.0,Italian nfs,No second ancestry* 
21535,IT,2.0,2.0,2.0,0.9000000000000004,6.0,5.0,Italian nfs,No second ancestry* 
21557,IT,3.0,3.0,3.0,1.5,2.0,1.0,Italian nfs,No second ancestry* 
21560,IT,3.0,3.0,3.0,1.5,5.0,5.0,Italian nfs,No second ancestry* 
21564,IT,1.0,1.0,1.0,0.5999999999999996,7.0,5.0,Italian nfs,No second ancestry* 
21569,IT,1.0,2.0,1.0,1.5,10.0,5.0,Italian nfs,No second ancestry* 
21570,IT,3.0,3.0,3.0,1.5,4.0,3.0,Italian city or region nec,Italian nfs
21575,IT,2.0,3.0,2.0,1.7999999999999998,6.0,7.0,Italian nfs,Italian city or region nec
21581,IT,1.0,1.0,1.0,1.2000000000000002,8.0,5.0,Italian nfs,No second ancestry* 
21586,IT,1.0,1.0,1.0,0.5999999999999996,8.0,6.0,Italian nfs,Don't know*
21590,IT,2.0,3.0,4.0,2.1,4.0,2.0,Italian nfs,No second ancestry* 
21596,IT,2.0,2.0,4.0,2.1,4.0,4.0,Italian nfs,No second ancestry* 
21608,IT,1.0,1.0,1.0,0.0,10.0,10.0,Italian nfs,No second ancestry* 
21613,IT,4.0,4.0,4.0,3.0,0.0,4.0,Italian nfs,No second ancestry* 
21620,IT,1.0,1.0,1.0,0.9000000000000004,10.0,6.0,Italian nfs,No second ancestry* 
21630,IT,2.0,2.0,2.0,1.7999999999999998,2.0,4.0,Italian nfs,No second ancestry* 
21637,IT,1.0,1.0,1.0,0.0,10.0,10.0,Italian nfs,No answer*
21651,IT,3.0,3.0,3.0,1.5,5.0,5.0,Italian nfs,No second ancestry* 
21652,IT,2.0,2.0,2.0,1.5,6.0,5.0,Italian nfs,No second ancestry* 
21660,IT,2.0,3.0,3.0,1.7999999999999998,5.0,4.0,Italian nfs,No second ancestry* 
21661,IT,1.0,1.0,1.0,0.5999999999999996,8.0,8.0,Italian nfs,No second ancestry* 
21674,IT,3.0,3.0,3.0,1.7999999999999998,4.0,5.0,Italian nfs,No second ancestry* 
21684,IT,1.0,3.0,2.0,1.5,4.0,4.0,Italian nfs,No second ancestry* 
21688,IT,2.0,2.0,2.0,1.5,6.0,6.0,Italian nfs,No second ancestry* 
21691,IT,2.0,3.0,4.0,2.1,5.0,3.0,Italian nfs,No second ancestry* 
21713,IT,2.0,2.0,3.0,1.5,5.0,5.0,Italian nfs,No second ancestry* 
21715,IT,3.0,3.0,2.0,0.9000000000000004,7.0,4.0,Italian nfs,No second ancestry* 
21720,IT,3.0,3.0,3.0,1.5,8.0,8.0,Italian nfs,West European nec
21728,IT,3.0,3.0,3.0,1.5,5.0,5.0,Italian nfs,No second ancestry* 
21746,IT,4.0,4.0,3.0,1.2000000000000002,5.0,5.0,Italian nfs,Albanian nec
21750,IT,2.0,2.0,2.0,0.0,10.0,10.0,Italian nfs,No second ancestry* 
21751,IT,2.0,2.0,2.0,1.2000000000000002,3.0,4.0,Italian nfs,No second ancestry* 
21752,IT,2.0,3.0,3.0,1.7999999999999998,4.0,3.0,Italian nfs,No second ancestry* 
21756,IT,3.0,3.0,3.0,1.7999999999999998,6.0,6.0,Italian nfs,No second ancestry* 
21759,IT,1.0,1.0,1.0,0.5999999999999996,8.0,7.0,Italian nfs,No second ancestry* 
21763,IT,3.0,3.0,4.0,1.5,5.0,0.0,Italian city or region nec,Italian nfs
21769,IT,2.0,3.0,3.0,2.4,2.0,2.0,Italian nfs,Don't know*
21772,IT,2.0,2.0,2.0,0.5999999999999996,7.0,6.0,Italian nfs,No second ancestry* 
21802,IT,2.0,2.0,2.0,1.5,5.0,5.0,Italian city or region nec,Italian nfs
21805,IT,2.0,2.0,2.0,0.9000000000000004,9.0,6.0,Italian nfs,No second ancestry* 
21811,IT,3.0,4.0,3.0,2.7,1.0,1.0,Italian nfs,No second ancestry* 
21828,IT,2.0,2.0,2.0,1.2000000000000002,4.0,4.0,Italian nfs,No second ancestry* 
21850,IT,2.0,2.0,2.0,3.0,1.0,4.0,Italian nfs,Don't know*
21862,IT,2.0,2.0,2.0,1.2000000000000002,2.0,0.0,Italian nfs,No second ancestry* 
21879,IT,3.0,4.0,3.0,2.1,3.0,3.0,Italian nfs,No second ancestry* 
21886,IT,3.0,2.0,2.0,1.2000000000000002,6.0,5.0,Italian nfs,West European nec
21891,IT,3.0,3.0,4.0,1.2000000000000002,5.0,0.0,Italian nfs,No second ancestry* 
21895,IT,2.0,2.0,2.0,1.5,4.0,4.0,Italian nfs,No second ancestry* 
21899,IT,3.0,1.0,1.0,3.0,0.0,3.0,Italian nfs,Refusal*
21905,IT,3.0,3.0,3.0,2.1,3.0,3.0,Romanian nfs,No second ancestry* 
21908,IT,1.0,1.0,1.0,1.5,6.0,4.0,Italian nfs,Greek nfs
21914,IT,2.0,2.0,2.0,3.0,0.0,0.0,Italian nfs,No second ancestry* 
21919,IT,2.0,2.0,2.0,0.5999999999999996,8.0,7.0,North American,Italian nfs
21921,IT,1.0,1.0,1.0,0.5999999999999996,8.0,6.0,Italian city or region nec,Italian nfs
21922,IT,4.0,4.0,4.0,3.0,0.0,5.0,Italian nfs,No second ancestry* 
21933,IT,2.0,3.0,2.0,1.5,3.0,3.0,Italian nfs,No second ancestry* 
21935,IT,1.0,1.0,1.0,0.5999999999999996,8.0,8.0,Italian nfs,No second ancestry* 
21938,IT,3.0,3.0,3.0,2.4,2.0,4.0,Italian nfs,No second ancestry* 
21949,IT,1.0,1.0,1.0,0.9000000000000004,7.0,7.0,Italian nfs,Italian city or region nec
21950,IT,2.0,2.0,2.0,1.2000000000000002,7.0,1.0,Italian nfs,Albanian nec
21955,IT,2.0,3.0,2.0,2.4,3.0,3.0,Italian nfs,Don't know*
21956,IT,4.0,4.0,4.0,1.7999999999999998,4.0,4.0,Italian nfs,No second ancestry* 
21967,IT,1.0,1.0,1.0,0.9000000000000004,8.0,7.0,Senegalese,No second ancestry* 
21976,IT,3.0,3.0,2.0,1.2000000000000002,5.0,3.0,Italian city or region nec,Italian nfs
21981,IT,3.0,3.0,3.0,2.7,1.0,1.0,Italian nfs,No second ancestry* 
21984,IT,2.0,2.0,2.0,1.7999999999999998,4.0,4.0,Italian nfs,Don't know*
22001,IT,2.0,2.0,2.0,1.2000000000000002,6.0,6.0,Italian nfs,No second ancestry* 
22004,IT,1.0,3.0,3.0,1.5,4.0,10.0,Italian nfs,No second ancestry* 
22013,IT,3.0,4.0,3.0,1.5,5.0,4.0,Italian nfs,No second ancestry* 
22016,IT,3.0,3.0,3.0,1.7999999999999998,4.0,4.0,Italian nfs,No second ancestry* 
22022,IT,3.0,2.0,3.0,1.2000000000000002,7.0,8.0,Italian nfs,No second ancestry* 
22030,IT,3.0,3.0,4.0,1.2000000000000002,6.0,8.0,Italian nfs,No second ancestry* 
22043,IT,4.0,4.0,4.0,3.0,0.0,4.0,Italian nfs,No second ancestry* 
22044,IT,2.0,3.0,3.0,2.1,4.0,2.0,Italian nfs,No second ancestry* 
22047,IT,2.0,3.0,3.0,1.7999999999999998,4.0,3.0,Italian nfs,Ladin
22053,IT,2.0,3.0,2.0,2.1,5.0,5.0,Italian nfs,Italian city or region nec
22056,IT,3.0,3.0,3.0,1.7999999999999998,4.0,3.0,Italian nfs,No second ancestry* 
22086,IT,4.0,4.0,4.0,1.7999999999999998,4.0,4.0,Italian nfs,No second ancestry* 
22094,IT,2.0,2.0,2.0,1.5,9.0,9.0,Italian nfs,No second ancestry* 
22118,IT,2.0,2.0,2.0,0.5999999999999996,8.0,6.0,Italian nfs,No second ancestry* 
22122,IT,2.0,3.0,3.0,1.2000000000000002,6.0,5.0,Italian nfs,No second ancestry* 
22127,IT,2.0,3.0,3.0,1.2000000000000002,4.0,5.0,Italian nfs,No second ancestry* 
22131,IT,2.0,3.0,4.0,1.7999999999999998,3.0,2.0,Italian nfs,Italian city or region nec
22132,IT,4.0,4.0,3.0,1.7999999999999998,6.0,4.0,Italian nfs,No second ancestry* 
22140,IT,1.0,2.0,2.0,1.5,4.0,5.0,Italian nfs,Sicilian
22168,IT,3.0,3.0,3.0,1.2000000000000002,5.0,5.0,Italian nfs,No second ancestry* 
22187,IT,1.0,3.0,3.0,2.1,6.0,0.0,Italian nfs,Sicilian
22197,IT,2.0,1.0,1.0,0.9000000000000004,8.0,7.0,Italian nfs,No second ancestry* 
22201,IT,1.0,1.0,1.0,1.2000000000000002,6.0,6.0,Italian nfs,Don't know*
22217,IT,3.0,3.0,3.0,1.7999999999999998,3.0,4.0,Italian nfs,No second ancestry* 
22218,IT,2.0,2.0,2.0,1.2000000000000002,5.0,6.0,Italian nfs,No second ancestry* 
22230,IT,1.0,1.0,1.0,1.5,10.0,5.0,Italian nfs,No second ancestry* 
22232,IT,3.0,3.0,3.0,1.5,4.0,4.0,Italian nfs,No second ancestry* 
22233,IT,2.0,2.0,1.0,0.5999999999999996,10.0,8.0,Italian city or region nec,Italian nfs
